rating_score,critic_likes,critic_comments,movie_release_year,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,avg_list_comments,avg_list_followers,avg_list_movie_number
4.0,0,0,1974.0,8.0,12,1,20,230,0.08333333333333333,1.6666666666666667,19.166666666666668
3.0,1,0,1974.0,8.0,2,13,5,94,6.5,2.5,47.0
3.0,0,0,1974.0,8.0,1,2,1,10,2.0,1.0,10.0
3.0,0,0,1974.0,8.0,1,19,419,115,19.0,419.0,115.0
2.0,0,0,1974.0,8.0,6,67,398,364,11.166666666666666,66.33333333333333,60.666666666666664
4.0,0,0,1974.0,8.0,11,4,10,245,0.36363636363636365,0.9090909090909091,22.272727272727273
1.0,0,0,1974.0,8.0,4,9,416,1274,2.25,104.0,318.5
1.0,0,0,1974.0,8.0,7,4,3,162,0.5714285714285714,0.42857142857142855,23.142857142857142
3.0,0,0,1974.0,8.0,7,3,2,385,0.42857142857142855,0.2857142857142857,55.0
4.0,0,0,1974.0,8.0,13,94,1047,3624,7.230769230769231,80.53846153846153,278.7692307692308
3.0,0,0,1974.0,8.0,5,0,8,49,0.0,1.6,9.8
2.0,0,0,1974.0,8.0,1,0,2,9,0.0,2.0,9.0
3.0,0,0,1974.0,8.0,3,8,2,40,2.6666666666666665,0.6666666666666666,13.333333333333334
4.0,0,0,1974.0,8.0,7,33,212,279,4.714285714285714,30.285714285714285,39.857142857142854
3.0,0,0,1974.0,8.0,7,2,7,502,0.2857142857142857,1.0,71.71428571428571
2.0,0,0,1974.0,8.0,3,161,4144,1586,53.666666666666664,1381.3333333333333,528.6666666666666
2.0,0,0,1974.0,8.0,4,3,119,168,0.75,29.75,42.0
3.0,0,0,1974.0,8.0,4,0,2,56,0.0,0.5,14.0
4.0,0,0,1974.0,8.0,9,9,54,719,1.0,6.0,79.88888888888889
1.0,0,0,1974.0,8.0,23,0,1,218,0.0,0.043478260869565216,9.478260869565217
2.0,0,0,1974.0,8.0,2,23,52,390,11.5,26.0,195.0
2.0,0,0,1974.0,8.0,2,0,0,99,0.0,0.0,49.5
3.0,0,0,1974.0,8.0,2,6,37,81,3.0,18.5,40.5
3.0,0,0,1974.0,8.0,7,70,1282,1201,10.0,183.14285714285714,171.57142857142858
2.0,0,0,1974.0,8.0,2,0,5,253,0.0,2.5,126.5
3.0,0,0,1974.0,8.0,11,4,10,133,0.36363636363636365,0.9090909090909091,12.090909090909092
3.0,0,0,1974.0,8.0,10,20,71,145,2.0,7.1,14.5
3.0,0,0,1974.0,8.0,94,8,26,1083,0.0851063829787234,0.2765957446808511,11.52127659574468
2.0,0,0,1974.0,8.0,4,0,10,157,0.0,2.5,39.25
2.0,0,0,1974.0,8.0,41,0,3,2034,0.0,0.07317073170731707,49.609756097560975
2.0,0,0,1974.0,8.0,7,10,32,302,1.4285714285714286,4.571428571428571,43.142857142857146
3.0,0,0,1974.0,8.0,8,1,3,73,0.125,0.375,9.125
3.0,0,0,1974.0,8.0,4,7,54,85,1.75,13.5,21.25
1.0,0,0,1979.0,12.0,3,0,0,195,0.0,0.0,65.0
5.0,0,0,1979.0,12.0,91,0,1,2517,0.0,0.01098901098901099,27.65934065934066
3.0,0,0,1979.0,12.0,1,1,36,28,1.0,36.0,28.0
3.0,2,0,1979.0,12.0,17,2,75,3213,0.11764705882352941,4.411764705882353,189.0
3.0,0,0,1979.0,12.0,1,0,0,95,0.0,0.0,95.0
3.0,0,0,1979.0,12.0,1,0,0,308,0.0,0.0,308.0
2.0,0,0,1979.0,12.0,3,0,0,18,0.0,0.0,6.0
4.0,1,0,1979.0,12.0,2,5,98,1895,2.5,49.0,947.5
4.0,0,0,1979.0,12.0,49,0,11,3237,0.0,0.22448979591836735,66.06122448979592
3.0,0,0,1979.0,12.0,3,0,0,27,0.0,0.0,9.0
2.0,0,0,1979.0,12.0,3,1,3,31,0.3333333333333333,1.0,10.333333333333334
3.0,0,0,1979.0,12.0,7,9,142,599,1.2857142857142858,20.285714285714285,85.57142857142857
3.0,0,0,1979.0,12.0,4,31,74,1209,7.75,18.5,302.25
2.0,0,0,1979.0,12.0,1,0,4,44,0.0,4.0,44.0
3.0,0,0,1979.0,12.0,18,81,567,4746,4.5,31.5,263.6666666666667
4.0,0,0,1979.0,12.0,60,321,355,7419,5.35,5.916666666666667,123.65
4.0,0,0,1979.0,12.0,2,6,126,548,3.0,63.0,274.0
3.0,0,0,1979.0,12.0,8,3,35,6207,0.375,4.375,775.875
4.0,0,0,1979.0,12.0,20,50,2463,6191,2.5,123.15,309.55
4.0,0,0,1979.0,12.0,1,0,0,99,0.0,0.0,99.0
3.0,0,0,1979.0,12.0,4,2,2,40,0.5,0.5,10.0
4.0,0,0,1979.0,12.0,16,0,26,906,0.0,1.625,56.625
4.0,0,0,1979.0,12.0,4,3,13,177,0.75,3.25,44.25
4.0,0,0,1979.0,12.0,8,2,33,1343,0.25,4.125,167.875
2.0,0,0,1979.0,12.0,2,0,6,1044,0.0,3.0,522.0
3.0,0,0,1979.0,12.0,3,0,2,679,0.0,0.6666666666666666,226.33333333333334
4.0,0,0,1979.0,12.0,1,3,1,64,3.0,1.0,64.0
2.0,0,0,1979.0,12.0,5,28,448,742,5.6,89.6,148.4
4.0,0,0,1979.0,12.0,2,0,1,138,0.0,0.5,69.0
3.0,0,0,1979.0,12.0,1,0,0,150,0.0,0.0,150.0
3.0,0,0,1979.0,12.0,1,1,4,21,1.0,4.0,21.0
3.0,0,0,1979.0,12.0,8,21,293,3365,2.625,36.625,420.625
3.0,0,0,1979.0,12.0,3,4,287,1255,1.3333333333333333,95.66666666666667,418.3333333333333
2.0,0,0,1979.0,12.0,2,5,50,188,2.5,25.0,94.0
3.0,0,0,1979.0,12.0,1,3,854,577,3.0,854.0,577.0
3.0,0,0,1979.0,12.0,4,0,3,1267,0.0,0.75,316.75
3.0,0,0,1979.0,12.0,7,16,210,1282,2.2857142857142856,30.0,183.14285714285714
4.0,0,0,1979.0,12.0,5,62,5304,3247,12.4,1060.8,649.4
2.0,0,0,1979.0,12.0,7,2,7,502,0.2857142857142857,1.0,71.71428571428571
4.0,1,0,1979.0,12.0,3,2,4,25,0.6666666666666666,1.3333333333333333,8.333333333333334
4.0,0,0,1979.0,12.0,12,2,10,1636,0.16666666666666666,0.8333333333333334,136.33333333333334
2.0,0,0,1979.0,12.0,4,2,36,306,0.5,9.0,76.5
3.0,0,0,1979.0,12.0,6,4,229,1621,0.6666666666666666,38.166666666666664,270.1666666666667
3.0,0,0,1979.0,12.0,2,12,430,235,6.0,215.0,117.5
4.0,0,0,1979.0,12.0,17,12,616,524,0.7058823529411765,36.23529411764706,30.823529411764707
3.0,0,0,1979.0,12.0,1,0,0,20,0.0,0.0,20.0
4.0,0,0,1979.0,12.0,2,0,17,55,0.0,8.5,27.5
4.0,0,0,1979.0,12.0,2,0,1,209,0.0,0.5,104.5
2.0,0,0,1979.0,12.0,153,22,64,1932,0.1437908496732026,0.41830065359477125,12.627450980392156
4.0,0,0,1979.0,12.0,33,97,245,952,2.9393939393939394,7.424242424242424,28.848484848484848
3.0,0,0,1979.0,12.0,103,35,442,3306,0.33980582524271846,4.29126213592233,32.09708737864078
4.0,0,0,1979.0,12.0,5,3,13,1946,0.6,2.6,389.2
4.0,0,0,1979.0,12.0,19,13,36,456,0.6842105263157895,1.894736842105263,24.0
5.0,0,0,1979.0,12.0,1,0,5,73,0.0,5.0,73.0
4.0,1,0,1979.0,12.0,434,1441,9537,12252,3.3202764976958523,21.974654377880185,28.23041474654378
5.0,0,0,1979.0,12.0,7,2,13,1234,0.2857142857142857,1.8571428571428572,176.28571428571428
5.0,0,0,1979.0,12.0,2,15,63,373,7.5,31.5,186.5
2.0,0,0,1979.0,12.0,4,9,416,1274,2.25,104.0,318.5
4.0,0,0,1979.0,12.0,36,25,131,601,0.6944444444444444,3.638888888888889,16.694444444444443
4.0,0,0,1979.0,12.0,2,13,5,94,6.5,2.5,47.0
5.0,1,0,1979.0,12.0,2,1,0,18,0.5,0.0,9.0
3.0,0,0,1979.0,12.0,1,1,0,100,1.0,0.0,100.0
1.0,0,0,1979.0,12.0,1,1,1,2,1.0,1.0,2.0
3.0,0,0,1979.0,12.0,55,237,1053,2622,4.3090909090909095,19.145454545454545,47.67272727272727
5.0,0,0,1979.0,12.0,3,0,1,103,0.0,0.3333333333333333,34.333333333333336
4.0,0,0,1979.0,12.0,6,1,4,270,0.16666666666666666,0.6666666666666666,45.0
4.0,0,0,1979.0,12.0,3,1,0,37,0.3333333333333333,0.0,12.333333333333334
3.0,0,0,1979.0,12.0,6,0,1,32,0.0,0.16666666666666666,5.333333333333333
3.0,0,0,1979.0,12.0,2,1,1,159,0.5,0.5,79.5
4.0,0,0,1979.0,12.0,6,67,398,364,11.166666666666666,66.33333333333333,60.666666666666664
2.0,0,0,1979.0,12.0,4,15,67,79,3.75,16.75,19.75
3.0,0,0,1979.0,12.0,1,3,1,10,3.0,1.0,10.0
3.0,0,0,1979.0,12.0,1,0,2,9,0.0,2.0,9.0
4.0,1,0,1979.0,12.0,14,27,281,282,1.9285714285714286,20.071428571428573,20.142857142857142
1.0,0,0,1979.0,12.0,22,22,116,1702,1.0,5.2727272727272725,77.36363636363636
4.0,0,0,1979.0,12.0,7,33,212,279,4.714285714285714,30.285714285714285,39.857142857142854
4.0,0,0,1979.0,12.0,4,3,119,168,0.75,29.75,42.0
3.0,0,0,1979.0,12.0,2,23,52,390,11.5,26.0,195.0
1.0,0,0,1979.0,12.0,1,4,3,97,4.0,3.0,97.0
2.0,0,0,1979.0,12.0,2,6,37,81,3.0,18.5,40.5
4.0,0,0,1979.0,12.0,12,1,20,230,0.08333333333333333,1.6666666666666667,19.166666666666668
4.0,0,0,1979.0,12.0,11,4,10,133,0.36363636363636365,0.9090909090909091,12.090909090909092
4.0,0,0,2002.0,695.0,7,0,0,225,0.0,0.0,32.142857142857146
4.0,0,0,2002.0,695.0,1,0,0,20,0.0,0.0,20.0
4.0,0,0,2002.0,695.0,3,0,0,44,0.0,0.0,14.666666666666666
2.0,0,0,2002.0,695.0,7,0,21,230,0.0,3.0,32.857142857142854
4.0,0,0,2002.0,695.0,1,0,0,295,0.0,0.0,295.0
3.0,0,0,2002.0,695.0,3,0,2,236,0.0,0.6666666666666666,78.66666666666667
4.0,0,0,2002.0,695.0,5,0,6,80,0.0,1.2,16.0
5.0,0,0,2002.0,695.0,11,0,2,159,0.0,0.18181818181818182,14.454545454545455
4.0,0,0,2002.0,695.0,4,0,1,82,0.0,0.25,20.5
5.0,0,0,2002.0,695.0,1,0,0,12,0.0,0.0,12.0
5.0,0,0,2002.0,695.0,3,0,1,91,0.0,0.3333333333333333,30.333333333333332
2.0,0,0,2002.0,695.0,9,9,495,1978,1.0,55.0,219.77777777777777
5.0,0,0,2002.0,695.0,1,0,12,137,0.0,12.0,137.0
5.0,0,0,2002.0,695.0,2,0,2,63,0.0,1.0,31.5
4.0,0,0,2002.0,695.0,1,0,0,4,0.0,0.0,4.0
4.0,0,0,2002.0,695.0,1,0,0,8,0.0,0.0,8.0
3.0,0,0,2002.0,695.0,3,0,3,68,0.0,1.0,22.666666666666668
4.0,0,0,2002.0,695.0,1,0,0,13,0.0,0.0,13.0
4.0,0,0,2002.0,695.0,3,0,0,18,0.0,0.0,6.0
4.0,0,0,2002.0,695.0,14,0,0,796,0.0,0.0,56.857142857142854
5.0,0,0,2002.0,695.0,1,0,0,28,0.0,0.0,28.0
5.0,0,0,2002.0,695.0,9,0,2,97,0.0,0.2222222222222222,10.777777777777779
4.0,0,0,2002.0,695.0,13,0,16,425,0.0,1.2307692307692308,32.69230769230769
4.0,0,0,2002.0,695.0,7,0,1,218,0.0,0.14285714285714285,31.142857142857142
4.0,0,0,2002.0,695.0,1,0,1,8,0.0,1.0,8.0
4.0,0,0,2002.0,695.0,13,0,3,1094,0.0,0.23076923076923078,84.15384615384616
4.0,0,0,2002.0,695.0,1,0,0,224,0.0,0.0,224.0
4.0,0,0,2002.0,695.0,1,0,1,4,0.0,1.0,4.0
3.0,0,0,2002.0,695.0,13,0,9,712,0.0,0.6923076923076923,54.76923076923077
3.0,0,0,2002.0,695.0,1,0,0,63,0.0,0.0,63.0
5.0,0,0,2002.0,695.0,21,5,126,1816,0.23809523809523808,6.0,86.47619047619048
5.0,1,1,2002.0,695.0,10,0,0,852,0.0,0.0,85.2
4.0,0,0,2002.0,695.0,4,0,2,221,0.0,0.5,55.25
5.0,0,0,2002.0,695.0,48,0,46,6263,0.0,0.9583333333333334,130.47916666666666
2.0,0,0,2002.0,695.0,1,0,1,14,0.0,1.0,14.0
5.0,0,0,2002.0,695.0,1,0,0,4,0.0,0.0,4.0
3.0,0,0,2002.0,695.0,1,0,0,12,0.0,0.0,12.0
4.0,0,0,2002.0,695.0,3,0,0,97,0.0,0.0,32.333333333333336
4.0,0,0,2002.0,695.0,1,0,0,86,0.0,0.0,86.0
5.0,0,0,2002.0,695.0,11,0,2,113,0.0,0.18181818181818182,10.272727272727273
3.0,0,0,2002.0,695.0,6,0,0,75,0.0,0.0,12.5
4.0,0,0,2002.0,695.0,3,0,0,36,0.0,0.0,12.0
3.0,0,0,2002.0,695.0,9,0,1,453,0.0,0.1111111111111111,50.333333333333336
4.0,0,0,2002.0,695.0,3,0,0,156,0.0,0.0,52.0
4.0,0,0,2002.0,695.0,16,0,0,157,0.0,0.0,9.8125
4.0,0,0,2002.0,695.0,5,5,2,32,1.0,0.4,6.4
5.0,0,0,2002.0,695.0,3,0,0,251,0.0,0.0,83.66666666666667
4.0,0,0,2002.0,695.0,6,3,4,220,0.5,0.6666666666666666,36.666666666666664
3.0,0,0,2002.0,695.0,7,0,0,27,0.0,0.0,3.857142857142857
4.0,0,0,2002.0,695.0,1,0,0,14,0.0,0.0,14.0
5.0,0,0,2002.0,695.0,6,0,3,64,0.0,0.5,10.666666666666666
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,2002.0,695.0,11,0,0,663,0.0,0.0,60.27272727272727
4.0,0,0,2002.0,695.0,2,0,2,72,0.0,1.0,36.0
3.0,0,0,2002.0,695.0,11,0,0,61,0.0,0.0,5.545454545454546
4.0,0,0,2002.0,695.0,5,0,3,2157,0.0,0.6,431.4
5.0,0,0,2002.0,695.0,1,0,0,7,0.0,0.0,7.0
3.0,0,0,2002.0,695.0,9,0,2,235,0.0,0.2222222222222222,26.11111111111111
4.0,0,0,2002.0,695.0,1,0,0,155,0.0,0.0,155.0
4.0,0,0,2002.0,695.0,2,2,3,16,1.0,1.5,8.0
4.0,0,0,2002.0,695.0,2,0,0,36,0.0,0.0,18.0
5.0,1,0,2002.0,695.0,5,2,8,112,0.4,1.6,22.4
4.0,0,0,2002.0,695.0,80,0,119,14083,0.0,1.4875,176.0375
5.0,1,0,2002.0,695.0,5,0,6,250,0.0,1.2,50.0
5.0,0,0,2002.0,695.0,27,5,9,3521,0.18518518518518517,0.3333333333333333,130.40740740740742
4.0,0,0,2002.0,695.0,4,0,2,123,0.0,0.5,30.75
3.0,0,0,2002.0,695.0,2,0,0,1,0.0,0.0,0.5
4.0,0,0,2002.0,695.0,27,3,10,2018,0.1111111111111111,0.37037037037037035,74.74074074074075
2.0,0,1,2002.0,695.0,9,0,9,442,0.0,1.0,49.111111111111114
4.0,0,0,2002.0,695.0,1,0,0,22,0.0,0.0,22.0
5.0,0,0,2002.0,695.0,1,0,9,79,0.0,9.0,79.0
2.0,0,0,2002.0,695.0,1,0,4,25,0.0,4.0,25.0
4.0,0,0,2002.0,695.0,1,0,0,47,0.0,0.0,47.0
3.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,2002.0,695.0,1,0,0,50,0.0,0.0,50.0
4.0,1,0,2002.0,695.0,3,0,6,63,0.0,2.0,21.0
3.0,0,0,2002.0,695.0,18,81,567,4746,4.5,31.5,263.6666666666667
5.0,0,0,2002.0,695.0,2,0,2,106,0.0,1.0,53.0
4.0,0,0,2002.0,695.0,2,1,66,395,0.5,33.0,197.5
4.0,0,0,2002.0,695.0,6,0,0,109,0.0,0.0,18.166666666666668
4.0,0,0,2002.0,695.0,115,10,75,9213,0.08695652173913043,0.6521739130434783,80.11304347826086
5.0,0,0,2002.0,695.0,1,0,0,32,0.0,0.0,32.0
5.0,0,0,2002.0,695.0,1,0,0,12,0.0,0.0,12.0
5.0,0,0,2002.0,695.0,3,0,1,144,0.0,0.3333333333333333,48.0
4.0,1,0,2002.0,695.0,2,0,0,15,0.0,0.0,7.5
3.0,0,0,2002.0,695.0,19,8,109,2911,0.42105263157894735,5.7368421052631575,153.21052631578948
4.0,0,0,2002.0,695.0,2,0,0,22,0.0,0.0,11.0
3.0,0,0,2002.0,695.0,2,0,0,306,0.0,0.0,153.0
3.0,0,0,2002.0,695.0,2,0,0,27,0.0,0.0,13.5
3.0,0,0,2002.0,695.0,9,0,0,404,0.0,0.0,44.888888888888886
4.0,0,0,2002.0,695.0,3,0,1,38,0.0,0.3333333333333333,12.666666666666666
3.0,0,0,2002.0,695.0,12,3,11,546,0.25,0.9166666666666666,45.5
4.0,4,0,2002.0,695.0,1,0,0,23,0.0,0.0,23.0
4.0,1,0,2002.0,695.0,12,42,106,536,3.5,8.833333333333334,44.666666666666664
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
2.0,0,0,2002.0,695.0,2,0,0,26,0.0,0.0,13.0
4.0,0,0,2002.0,695.0,2,0,0,1845,0.0,0.0,922.5
3.0,0,0,2002.0,695.0,2,0,1,22,0.0,0.5,11.0
5.0,0,0,2002.0,695.0,1,0,2,50,0.0,2.0,50.0
4.0,0,0,2002.0,695.0,1,0,0,17,0.0,0.0,17.0
5.0,0,0,2002.0,695.0,1,0,0,13,0.0,0.0,13.0
5.0,10,0,2002.0,695.0,21,112,702,6776,5.333333333333333,33.42857142857143,322.6666666666667
4.0,0,0,2002.0,695.0,1,0,1,60,0.0,1.0,60.0
5.0,0,0,2002.0,695.0,9,0,8,501,0.0,0.8888888888888888,55.666666666666664
3.0,0,0,2002.0,695.0,1,0,0,18,0.0,0.0,18.0
5.0,0,0,2002.0,695.0,1,1,0,31,1.0,0.0,31.0
2.0,0,0,2002.0,695.0,7,0,1,577,0.0,0.14285714285714285,82.42857142857143
3.0,0,0,2002.0,695.0,5,0,4,476,0.0,0.8,95.2
4.0,0,0,2002.0,695.0,5,1,6,57,0.2,1.2,11.4
2.0,0,0,2002.0,695.0,2,3,142,179,1.5,71.0,89.5
5.0,0,0,2002.0,695.0,2,0,0,15,0.0,0.0,7.5
3.0,0,0,2002.0,695.0,35,325,2168,4658,9.285714285714286,61.94285714285714,133.0857142857143
4.0,0,0,2002.0,695.0,1,0,0,0,0.0,0.0,0.0
4.0,0,0,2002.0,695.0,1,0,1,140,0.0,1.0,140.0
5.0,0,0,2002.0,695.0,8,2,33,1343,0.25,4.125,167.875
5.0,0,0,2002.0,695.0,1,0,2,870,0.0,2.0,870.0
2.0,0,0,2002.0,695.0,2,0,0,61,0.0,0.0,30.5
4.0,0,0,2002.0,695.0,42,2,119,2240,0.047619047619047616,2.8333333333333335,53.333333333333336
4.0,2,0,2002.0,695.0,1,0,1,31,0.0,1.0,31.0
4.0,0,0,2002.0,695.0,7,0,2,243,0.0,0.2857142857142857,34.714285714285715
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,1,0,2002.0,695.0,5,0,20,603,0.0,4.0,120.6
4.0,0,0,2002.0,695.0,11,0,10,365,0.0,0.9090909090909091,33.18181818181818
4.0,0,0,2002.0,695.0,1,0,12,100,0.0,12.0,100.0
3.0,0,0,2002.0,695.0,1,0,304,103,0.0,304.0,103.0
4.0,0,0,2002.0,695.0,9,9,21,1207,1.0,2.3333333333333335,134.11111111111111
4.0,0,0,2002.0,695.0,1,1,2,150,1.0,2.0,150.0
5.0,1,0,2002.0,695.0,3,0,0,241,0.0,0.0,80.33333333333333
3.0,0,0,2002.0,695.0,4,0,0,126,0.0,0.0,31.5
3.0,0,0,2002.0,695.0,2,0,1,146,0.0,0.5,73.0
4.0,0,0,2002.0,695.0,2,0,7,438,0.0,3.5,219.0
4.0,2,0,2002.0,695.0,3,8,18,158,2.6666666666666665,6.0,52.666666666666664
4.0,0,0,2002.0,695.0,1,0,0,7,0.0,0.0,7.0
5.0,0,0,2002.0,695.0,2,0,0,5,0.0,0.0,2.5
3.0,0,0,2002.0,695.0,1,0,2,75,0.0,2.0,75.0
5.0,2,0,2002.0,695.0,12,2,51,954,0.16666666666666666,4.25,79.5
2.0,0,0,2002.0,695.0,2,0,0,74,0.0,0.0,37.0
4.0,0,0,2002.0,695.0,3,0,0,91,0.0,0.0,30.333333333333332
3.0,0,0,2002.0,695.0,7,1,47,1001,0.14285714285714285,6.714285714285714,143.0
1.0,0,0,2002.0,695.0,2,0,1,23,0.0,0.5,11.5
3.0,0,0,2002.0,695.0,11,0,2,94,0.0,0.18181818181818182,8.545454545454545
1.0,0,0,2002.0,695.0,1,0,0,13,0.0,0.0,13.0
3.0,0,0,2002.0,695.0,10,0,0,44,0.0,0.0,4.4
4.0,0,0,2002.0,695.0,4,0,0,85,0.0,0.0,21.25
4.0,0,0,2002.0,695.0,4,0,0,49,0.0,0.0,12.25
4.0,0,0,2002.0,695.0,1,0,0,26,0.0,0.0,26.0
4.0,0,0,2002.0,695.0,9,0,5,375,0.0,0.5555555555555556,41.666666666666664
5.0,0,0,2002.0,695.0,1,1,2,8,1.0,2.0,8.0
1.0,0,0,2002.0,695.0,8,0,12,479,0.0,1.5,59.875
4.0,0,0,2002.0,695.0,4,0,1,73,0.0,0.25,18.25
4.0,1,0,2002.0,695.0,5,0,0,162,0.0,0.0,32.4
3.0,0,0,2002.0,695.0,23,0,11,1653,0.0,0.4782608695652174,71.8695652173913
5.0,0,0,2002.0,695.0,5,0,15,124,0.0,3.0,24.8
4.0,0,0,2002.0,695.0,23,0,6,1099,0.0,0.2608695652173913,47.78260869565217
4.0,0,0,2002.0,695.0,1,0,0,10,0.0,0.0,10.0
2.0,0,0,2002.0,695.0,1,0,0,20,0.0,0.0,20.0
3.0,0,0,2002.0,695.0,8,0,0,132,0.0,0.0,16.5
4.0,0,0,2002.0,695.0,1,0,2,146,0.0,2.0,146.0
4.0,0,0,2002.0,695.0,3,0,0,33,0.0,0.0,11.0
3.0,0,0,2002.0,695.0,4,0,5,28,0.0,1.25,7.0
3.0,0,0,2002.0,695.0,27,1,48,3458,0.037037037037037035,1.7777777777777777,128.07407407407408
4.0,0,0,2002.0,695.0,19,0,16,1531,0.0,0.8421052631578947,80.57894736842105
3.0,1,0,2002.0,695.0,58,332,2896,19197,5.724137931034483,49.93103448275862,330.98275862068965
5.0,0,0,2002.0,695.0,10,0,5,562,0.0,0.5,56.2
3.0,0,0,2002.0,695.0,12,1,2,1346,0.08333333333333333,0.16666666666666666,112.16666666666667
4.0,0,0,2002.0,695.0,2,0,0,65,0.0,0.0,32.5
5.0,1,0,2002.0,695.0,10,22,26,137,2.2,2.6,13.7
4.0,0,0,2002.0,695.0,1,0,0,30,0.0,0.0,30.0
3.0,0,0,2002.0,695.0,13,6,22,334,0.46153846153846156,1.6923076923076923,25.692307692307693
4.0,0,0,2002.0,695.0,8,0,18,2650,0.0,2.25,331.25
4.0,0,0,2002.0,695.0,61,3,28,674,0.04918032786885246,0.45901639344262296,11.049180327868852
2.0,0,0,2002.0,695.0,1,0,1,26,0.0,1.0,26.0
3.0,0,0,2002.0,695.0,13,27,1171,1586,2.076923076923077,90.07692307692308,122.0
4.0,0,0,2002.0,695.0,8,1,1,183,0.125,0.125,22.875
5.0,0,0,2002.0,695.0,10,0,6,965,0.0,0.6,96.5
3.0,0,0,2002.0,695.0,11,4,124,936,0.36363636363636365,11.272727272727273,85.0909090909091
4.0,0,0,2002.0,695.0,1,0,0,11,0.0,0.0,11.0
5.0,1,0,2002.0,695.0,3,0,0,69,0.0,0.0,23.0
4.0,0,0,2002.0,695.0,5,0,2,234,0.0,0.4,46.8
4.0,0,0,2002.0,695.0,8,0,5,372,0.0,0.625,46.5
3.0,0,0,2002.0,695.0,88,13,94,897,0.14772727272727273,1.0681818181818181,10.193181818181818
4.0,1,0,2002.0,695.0,15,0,1,555,0.0,0.06666666666666667,37.0
4.0,1,0,2002.0,695.0,4,0,0,116,0.0,0.0,29.0
2.0,0,0,2002.0,695.0,2,0,4,94,0.0,2.0,47.0
2.0,0,0,2002.0,695.0,3,0,0,109,0.0,0.0,36.333333333333336
3.0,0,0,2002.0,695.0,1,0,3,63,0.0,3.0,63.0
4.0,0,0,2002.0,695.0,1,0,1,68,0.0,1.0,68.0
4.0,0,0,2002.0,695.0,2,0,0,193,0.0,0.0,96.5
3.0,0,0,2002.0,695.0,7,3,3,592,0.42857142857142855,0.42857142857142855,84.57142857142857
2.0,0,0,2002.0,695.0,23,7,8,1795,0.30434782608695654,0.34782608695652173,78.04347826086956
5.0,1,0,2002.0,695.0,5,0,0,71,0.0,0.0,14.2
3.0,0,0,2002.0,695.0,35,3,48,1367,0.08571428571428572,1.3714285714285714,39.05714285714286
4.0,0,0,2002.0,695.0,2,1,20,85,0.5,10.0,42.5
3.0,0,0,2002.0,695.0,8,0,0,672,0.0,0.0,84.0
4.0,0,0,2002.0,695.0,3,0,0,231,0.0,0.0,77.0
2.0,0,0,2002.0,695.0,1,0,0,17,0.0,0.0,17.0
4.0,0,0,2002.0,695.0,1,0,0,64,0.0,0.0,64.0
5.0,0,0,2002.0,695.0,2,0,3,42,0.0,1.5,21.0
3.0,0,0,2002.0,695.0,1,0,1,101,0.0,1.0,101.0
4.0,0,0,2002.0,695.0,1,0,0,6,0.0,0.0,6.0
5.0,1,1,2002.0,695.0,5,0,1,89,0.0,0.2,17.8
3.0,0,0,2002.0,695.0,3,0,0,23,0.0,0.0,7.666666666666667
4.0,1,0,2002.0,695.0,2,0,1,25,0.0,0.5,12.5
4.0,0,0,2002.0,695.0,1,0,9,131,0.0,9.0,131.0
4.0,0,0,2002.0,695.0,1,0,2,95,0.0,2.0,95.0
4.0,1,0,2002.0,695.0,7,17,791,11205,2.4285714285714284,113.0,1600.7142857142858
2.0,0,0,2002.0,695.0,8,0,2,28,0.0,0.25,3.5
5.0,0,0,2002.0,695.0,1,0,0,15,0.0,0.0,15.0
4.0,0,0,2002.0,695.0,1,0,0,51,0.0,0.0,51.0
5.0,0,0,2002.0,695.0,11,1,4,430,0.09090909090909091,0.36363636363636365,39.09090909090909
4.0,0,0,2002.0,695.0,64,4,56,9893,0.0625,0.875,154.578125
4.0,0,0,2002.0,695.0,60,321,355,7419,5.35,5.916666666666667,123.65
4.0,0,0,2002.0,695.0,2,0,0,369,0.0,0.0,184.5
3.0,0,0,2002.0,695.0,8,0,4,69,0.0,0.5,8.625
5.0,1,0,2002.0,695.0,3,0,0,165,0.0,0.0,55.0
4.0,0,0,2002.0,695.0,1,0,0,3,0.0,0.0,3.0
2.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
1.0,0,0,2002.0,695.0,3,6,24,123,2.0,8.0,41.0
2.0,0,0,2002.0,695.0,5,1,6,208,0.2,1.2,41.6
5.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,2002.0,695.0,1,0,0,1,0.0,0.0,1.0
3.0,0,0,2002.0,695.0,7,3,0,70,0.42857142857142855,0.0,10.0
4.0,0,0,2002.0,695.0,1,0,1,111,0.0,1.0,111.0
4.0,0,0,2002.0,695.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,2002.0,695.0,8,0,14,1304,0.0,1.75,163.0
4.0,0,0,2002.0,695.0,2,0,0,15,0.0,0.0,7.5
