critic_likes,critic_comments,movie_release_year,movie_popularity,avg_list_comments,rating_score
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.375,5.0
1,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.3181818181818182,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.5217391304347827,4.0
1,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,3.5,3.0
0,0,1990.0,1530.0,2.2,5.0
0,0,1990.0,1530.0,1.2222222222222223,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.125,5.0
0,0,1990.0,1530.0,0.0,4.0
1,0,1990.0,1530.0,0.0,5.0
1,0,1990.0,1530.0,0.525,5.0
0,0,1990.0,1530.0,5.35,5.0
0,0,1990.0,1530.0,1.5,3.0
12,4,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.391304347826087,5.0
2,0,1990.0,1530.0,0.09375,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.15384615384615385,5.0
0,0,1990.0,1530.0,2.2857142857142856,3.0
0,0,1990.0,1530.0,0.8333333333333334,5.0
1,0,1990.0,1530.0,0.0,5.0
1,0,1990.0,1530.0,1.1929824561403508,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
1,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
2,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,3.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,16.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.2608695652173913,4.0
0,0,1990.0,1530.0,2.5,4.0
0,0,1990.0,1530.0,0.15384615384615385,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.4166666666666667,5.0
0,0,1990.0,1530.0,7.75,4.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.2,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.5714285714285714,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.02142857142857143,4.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.04878048780487805,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,2.1666666666666665,5.0
0,0,1990.0,1530.0,5.0,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.6666666666666666,4.0
0,0,1990.0,1530.0,0.05555555555555555,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.7142857142857143,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.4,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.35714285714285715,5.0
0,0,1990.0,1530.0,11.5,5.0
0,0,1990.0,1530.0,0.6363636363636364,5.0
0,0,1990.0,1530.0,2.6176470588235294,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.037037037037037035,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.3333333333333333,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.8333333333333334,4.0
0,0,1990.0,1530.0,1.2,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,5.0,5.0
0,0,1990.0,1530.0,0.0625,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,4.2,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.5,4.0
0,0,1990.0,1530.0,0.0,5.0
1,0,1990.0,1530.0,0.4074074074074074,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
2,0,1990.0,1530.0,0.8421052631578947,5.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,2.5,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,7.5,3.0
0,0,1990.0,1530.0,3.142857142857143,5.0
0,0,1990.0,1530.0,0.23529411764705882,4.0
0,0,1990.0,1530.0,0.2857142857142857,3.0
0,0,1990.0,1530.0,0.16666666666666666,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.8333333333333334,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.75,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.5714285714285714,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3888888888888889,4.0
0,0,1990.0,1530.0,4.0,4.0
0,0,1990.0,1530.0,3.0,3.0
0,0,1990.0,1530.0,2.0,1.0
0,0,1990.0,1530.0,0.075,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.25,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,1.625,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.2857142857142857,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.4444444444444444,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,2.3076923076923075,4.0
0,0,1990.0,1530.0,0.9,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.25,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3870967741935484,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,2.2857142857142856,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.3333333333333333,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.5,5.0
0,0,1990.0,1530.0,2.8333333333333335,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.2,5.0
0,0,1990.0,1530.0,0.1935483870967742,5.0
0,0,1990.0,1530.0,1.6991150442477876,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.16666666666666666,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.4,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.23809523809523808,5.0
0,0,1990.0,1530.0,2.9,4.0
0,0,1990.0,1530.0,7.0,5.0
0,0,1990.0,1530.0,0.8,3.0
0,0,1990.0,1530.0,0.6,5.0
0,0,1990.0,1530.0,1.5,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
2,0,1990.0,1530.0,0.2222222222222222,5.0
0,0,1990.0,1530.0,1.6666666666666667,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.037037037037037,5.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,0.1,5.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.6,4.0
0,0,1990.0,1530.0,0.42857142857142855,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
0,0,1990.0,1530.0,0.8636363636363636,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.3333333333333333,3.0
1,0,1990.0,1530.0,0.75,5.0
0,0,1990.0,1530.0,3.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,11.166666666666666,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,2.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.8333333333333333,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.125,4.0
0,0,1990.0,1530.0,8.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.16666666666666666,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.1111111111111111,5.0
0,0,1990.0,1530.0,0.2,4.0
9,5,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.75,4.0
1,0,1990.0,1530.0,0.375,5.0
1,0,1990.0,1530.0,5.714285714285714,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.05714285714285714,5.0
0,0,1990.0,1530.0,0.375,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.24242424242424243,4.0
0,0,1990.0,1530.0,2.0,3.0
0,0,1990.0,1530.0,3.5,4.0
0,0,1990.0,1530.0,1.9230769230769231,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,2.3333333333333335,4.0
0,0,1990.0,1530.0,0.125,3.0
0,0,1990.0,1530.0,0.24528301886792453,5.0
1,0,1990.0,1530.0,2.076923076923077,3.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.05263157894736842,5.0
0,0,1990.0,1530.0,0.6,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,4.769230769230769,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.14285714285714285,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.47619047619047616,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
1,0,1990.0,1530.0,0.3888888888888889,5.0
0,0,1990.0,1530.0,0.25,4.0
0,0,1990.0,1530.0,0.3333333333333333,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.5,5.0
12,2,1990.0,1530.0,3.3333333333333335,4.0
0,0,1990.0,1530.0,0.7272727272727273,5.0
0,0,1990.0,1530.0,1.7205882352941178,5.0
0,0,1990.0,1530.0,0.05,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,3.0
3,0,1990.0,1530.0,0.6923076923076923,4.0
0,0,1990.0,1530.0,0.0,1.0
0,0,1990.0,1530.0,0.2857142857142857,5.0
0,0,1990.0,1530.0,0.6666666666666666,4.0
0,0,1990.0,1530.0,7.0,5.0
0,0,1990.0,1530.0,1.5,4.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
1,0,1990.0,1530.0,0.2625,5.0
0,0,1990.0,1530.0,0.027777777777777776,4.0
0,0,1990.0,1530.0,0.5,4.0
0,0,1990.0,1530.0,0.5,4.0
0,0,1990.0,1530.0,3.0,4.0
0,0,1990.0,1530.0,7.5,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.5,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.35714285714285715,5.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.42105263157894735,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.8333333333333334,4.0
0,0,1990.0,1530.0,3.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.2,3.0
0,0,1990.0,1530.0,0.6666666666666666,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.09523809523809523,2.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,2.15,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,2.75,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,0.4666666666666667,5.0
0,0,1990.0,1530.0,4.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,1.3333333333333333,5.0
0,0,1990.0,1530.0,3.2777777777777777,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,1.5,5.0
0,0,1990.0,1530.0,0.0,5.0
1,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.8484848484848484,4.0
0,0,1990.0,1530.0,0.6,3.0
0,0,1990.0,1530.0,6.0,4.0
0,0,1990.0,1530.0,0.4,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3333333333333333,2.0
0,0,1990.0,1530.0,0.14285714285714285,5.0
0,0,1990.0,1530.0,6.0,4.0
1,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.6666666666666666,5.0
0,0,1990.0,1530.0,0.2608695652173913,5.0
0,0,1990.0,1530.0,1.2564102564102564,5.0
0,0,1990.0,1530.0,4.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.0,2.0
0,0,1990.0,1530.0,0.3,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,5.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.2916666666666667,5.0
0,0,1990.0,1530.0,0.16666666666666666,4.0
0,0,1990.0,1530.0,3.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.07142857142857142,4.0
0,0,1990.0,1530.0,9.285714285714286,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.25,4.0
0,0,1990.0,1530.0,2.5,5.0
0,0,1990.0,1530.0,0.1,4.0
0,0,1990.0,1530.0,0.07317073170731707,5.0
0,0,1990.0,1530.0,0.4782608695652174,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.07692307692307693,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.22580645161290322,5.0
0,0,1990.0,1530.0,1.4848484848484849,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.6666666666666666,5.0
0,0,1990.0,1530.0,3.5,5.0
0,0,1990.0,1530.0,0.23076923076923078,5.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
0,0,1990.0,1530.0,1.2333333333333334,4.0
6,0,1990.0,1530.0,1.6666666666666667,5.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
0,0,1990.0,1530.0,0.2857142857142857,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,7.5,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.7777777777777778,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,3.0,5.0
0,0,1990.0,1530.0,1.5,4.0
0,0,1990.0,1530.0,0.25,4.0
1,0,1990.0,1530.0,2.2222222222222223,5.0
0,0,1990.0,1530.0,0.16666666666666666,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.3,4.0
0,0,1990.0,1530.0,0.12,5.0
2,0,1990.0,1530.0,6.0,5.0
0,0,1990.0,1530.0,0.125,5.0
0,0,1990.0,1530.0,1.5384615384615385,5.0
0,0,1990.0,1530.0,3.75,4.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.5,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,2.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.8,2.0
0,0,1990.0,1530.0,5.9,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,2.3333333333333335,3.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.7368421052631579,5.0
0,0,1990.0,1530.0,2.7777777777777777,5.0
0,0,1990.0,1530.0,0.6470588235294118,4.0
0,0,1990.0,1530.0,0.15789473684210525,3.0
0,0,1990.0,1530.0,1.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.11764705882352941,2.0
1,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,2.25,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.1111111111111111,5.0
0,0,1990.0,1530.0,0.23529411764705882,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,2.0,4.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.43478260869565216,5.0
0,0,1990.0,1530.0,0.2,5.0
0,0,1990.0,1530.0,0.7142857142857143,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,2.5,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.1428571428571428,5.0
0,0,1990.0,1530.0,1.3333333333333333,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,1.0,3.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,5.0,5.0
1,0,1990.0,1530.0,4.583333333333333,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,1.3333333333333333,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,2.36,3.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,0.7727272727272727,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.06666666666666667,5.0
0,0,1990.0,1530.0,0.6666666666666666,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,1.2,5.0
0,0,1990.0,1530.0,4.4,4.0
0,0,1990.0,1530.0,3.0,5.0
0,0,1990.0,1530.0,1.0,5.0
0,0,1990.0,1530.0,0.5,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,3.0,4.0
0,0,1990.0,1530.0,0.8648648648648649,5.0
0,0,1990.0,1530.0,4.0,5.0
0,0,1990.0,1530.0,9.0,5.0
0,0,1990.0,1530.0,3.0,5.0
0,0,1990.0,1530.0,0.7083333333333334,5.0
1,1,1990.0,1530.0,1.2941176470588236,5.0
0,0,1990.0,1530.0,0.2972972972972973,4.0
0,0,1990.0,1530.0,1.5,5.0
0,0,1990.0,1530.0,0.3157894736842105,4.0
1,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.34375,5.0
0,0,1990.0,1530.0,0.0,1.0
0,0,1990.0,1530.0,0.3333333333333333,5.0
0,0,1990.0,1530.0,0.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,4.5,4.0
0,0,1990.0,1530.0,3.3333333333333335,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,9.857142857142858,5.0
0,0,1990.0,1530.0,2.9393939393939394,4.0
0,0,1990.0,1530.0,0.4444444444444444,4.0
0,0,1990.0,1530.0,2.3333333333333335,4.0
0,0,1990.0,1530.0,0.6666666666666666,4.0
0,0,1990.0,1530.0,6.0,4.0
0,0,1990.0,1530.0,4.791666666666667,4.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,2.0,3.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,3.5,5.0
0,0,1990.0,1530.0,5.333333333333333,5.0
0,0,1990.0,1530.0,0.25,5.0
0,0,1990.0,1530.0,0.8571428571428571,1.0
0,0,1990.0,1530.0,4.714285714285714,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.4666666666666667,4.0
0,0,1990.0,1530.0,2.0,5.0
0,0,1990.0,1530.0,4.625,5.0
0,0,1990.0,1530.0,3.0,5.0
0,0,1990.0,1530.0,0.35714285714285715,5.0
0,0,1990.0,1530.0,5.5,5.0
0,0,1990.0,1530.0,2.3333333333333335,5.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,0.0,5.0
0,0,1990.0,1530.0,2.5,5.0
0,0,1990.0,1530.0,4.7,4.0
0,0,1990.0,1530.0,1.2962962962962963,4.0
0,0,1990.0,1530.0,8.5,5.0
0,0,1990.0,1530.0,0.9090909090909091,4.0
0,0,1990.0,1530.0,2.9166666666666665,5.0
0,0,1990.0,1530.0,2.75,5.0
0,0,1990.0,1530.0,0.0,4.0
0,0,1990.0,1530.0,1.6666666666666667,5.0
0,0,1990.0,1530.0,1.3,4.0
0,0,1990.0,1530.0,0.0,4.0
1,0,1990.0,1530.0,4.666666666666667,5.0
0,0,1990.0,1530.0,1.0,4.0
0,0,1990.0,1530.0,7.0,5.0
